"Time","PULV E OLT AIR & COAL DUST MIX P","COAL FDR E BELT MOTOR CURRENT","PULV F GRINDING BOWL UP & LWR DP","Coal FDR E Rate","Mill E Cold PA Damper","Mill E Current","Mill E Hot PA Damper Ctrl","Inlet Temperature E","Outlet Temperature E","Mill E PA Flow","Mill E Primary Air Pressure","E1 velocity","E2 velocity","E3 velocity","E4 velocity","Mill-1E Thrust Bearing Temp.1","Mill-1E Thrust Bearing Temp.2","Mill-1E Thrust Bearing Temp.3","Mill-1E Thrust Bearing Temp.4","Mill-1E Shaft Bearing Temp.1","Mill-1E Shaft Bearing Temp.2","Mill-1E MTR stator winding Temp.1","Mill-1E MTR stator winding Temp.2","Mill-1E MTR stator winding Temp.3","Mill-1E MTR stator winding Temp.4","Mill-1E MTR stator winding Temp.5","Mill-1E MTR stator winding Temp.6","Mill-1E MTR Bearing Temp.1","Mill-1E MTR Bearing Temp.2"
2022-04-25 14:00:00,2.27661508010545,2.26013815069478,2.88392862224531,66.1727876362812,0.357432276374195,62.2932588593031,43.1947934533944,287.109964864362,73.6078831421392,130.173325944452,5.91707656809218,23.4123344421387,21.7214736938477,22.4855995178223,22.8453903198242,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,75.8124465942383,74.3834533691406,77.5792083740234,75.5656204223633,75.6045913696289,76.4879913330078,58.1839866638184,42.6340408325195
2022-04-25 14:15:00,2.30004387157464,2.2644683543905,2.89153762054275,66.6671698470141,0.355562273023149,62.4166790804722,43.7798549067234,287.177269433806,73.805304036382,130.620976262801,5.9602572696576,24.4329395294189,21.647253036499,22.5367641448975,22.9888877868652,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,75.8124465942383,74.3834533691406,77.5792083740234,75.5656204223633,75.6045913696289,76.4879913330078,61.1215019226074,42.6340408325195
2022-04-25 14:30:00,2.32347266304384,2.26879855808623,2.89914661884018,67.161552057747,0.353692269672103,62.5400993016412,44.3649163600525,287.244574003249,74.0027249306248,131.06862658115,6.00343797122302,24.9027938842773,21.5211143493652,22.5229988098145,22.7919578552246,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,75.8124465942383,74.3834533691406,77.5792083740234,75.5656204223633,75.6045913696289,76.4879913330078,61.1848526000977,42.6340408325195
2022-04-25 14:45:00,2.35113845249954,2.23921927691459,2.91016256474652,67.4276435838719,0.353777610951686,63.1473912847404,44.9119163974601,287.13689482974,73.6248823491719,131.26947539241,6.05080192477984,24.0247344970703,22.1782283782959,22.9423694610596,23.516471862793,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,75.8124465942383,74.3834533691406,77.5792083740234,75.5656204223633,75.6045913696289,76.4879913330078,61.1848526000977,42.6340408325195
2022-04-25 15:00:00,2.34650582773536,2.19666800036215,2.90125304586196,65.527744525418,0.367702670571052,63.0035043316587,45.0293842400581,286.869111575252,72.3025247686876,131.860711324679,6.05607914379105,22.9916458129883,22.4196548461914,23.0539569854736,23.8184394836426,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,75.8124465942383,74.3834533691406,77.5792083740234,75.5656204223633,75.6045913696289,76.4879913330078,61.1848526000977,44.107795715332
2022-04-25 15:15:00,2.32005471483876,2.23651842386146,2.85772667838985,65.0510759263393,0.3739794401462,62.6206063890495,45.0257601171084,286.605906226365,73.0538735650792,131.741886516696,6.00324273113481,23.2163429260254,22.2702941894531,22.9483165740967,23.5419673919678,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,75.8124465942383,74.3834533691406,77.5792083740234,75.5656204223633,75.6045913696289,76.5946884155273,61.1848526000977,45.6349029541016
2022-04-25 15:30:00,2.34072749576741,2.1936295777747,2.86301089761481,65.4308308987107,0.377763546154469,63.2506649758662,45.0297138310886,286.830762235516,72.6738453469225,131.503681602765,6.03307761441089,22.4258518218994,22.37038230896,23.0437412261963,23.724271774292,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,75.8124465942383,74.9969711303711,78.3394317626953,75.6589813232422,75.6045913696289,79.4888534545898,61.1848526000977,45.6349029541016
2022-04-25 15:45:00,2.31247927196888,2.22110243990173,2.86836747003783,65.7613439049995,0.379599815400996,63.6683600547668,45.0313673386147,286.69406551199,73.5417510588072,132.370585391449,6.03918556809641,21.9342994689941,22.4087924957275,23.0091953277588,23.6890201568604,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,77.0894775390625,77.3843536376953,80.580078125,78.5664825439453,78.4644088745117,79.4888534545898,61.1848526000977,45.6349029541016
2022-04-25 16:00:00,2.29267736684837,2.22274949175066,2.88128654567891,66.8217863718367,0.370443459554162,64.1058817926444,45.0266379214689,286.527205210056,73.1573526581971,131.794911135904,6.03154406850018,23.5881118774414,22.2563152313232,22.9847774505615,23.5911998748779,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,78.8133087158203,77.3843536376953,80.580078125,78.5664825439453,78.6184539794922,79.4888534545898,61.1848526000977,45.6349029541016
2022-04-25 16:15:00,2.33788150392405,2.2372358504271,2.89543578176724,67.6316248660323,0.368610707011014,63.4813753500154,45.3958367214604,287.190359161926,71.6028841985853,130.564774532316,6.06605160596156,25.6451206207275,22.0428867340088,22.984977722168,23.5899791717529,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,78.8133087158203,77.3843536376953,80.580078125,78.5664825439453,78.6184539794922,79.4888534545898,61.1848526000977,45.6349029541016
2022-04-25 16:30:00,2.40445484484394,2.2488467980393,2.9102624124072,67.7874099581443,0.366904723111469,62.8092543958524,48.0371118633517,287.325976811553,72.5116421857373,134.358828449246,6.25808712500328,24.7327842712402,21.9065551757812,23.0089912414551,23.4760417938232,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,78.8133087158203,77.3843536376953,80.580078125,78.5664825439453,78.6184539794922,79.4888534545898,61.1848526000977,45.6349029541016
2022-04-25 16:45:00,2.41487692046655,2.25818464719688,2.89931790665083,66.3893445205093,0.362215425241423,62.012915370472,48.0289235437835,287.822457689607,73.7861495016457,135.421946780426,6.24234864171654,24.472843170166,22.3914279937744,23.4104290008545,23.9925594329834,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,78.8133087158203,77.3843536376953,80.580078125,78.5664825439453,78.6184539794922,79.4888534545898,61.1848526000977,45.6349029541016
2022-04-25 17:00:00,2.39817566070534,2.22004111517645,2.90919998605979,67.6416615026817,0.373970350918421,62.672765596203,48.0263074889361,287.038082935453,73.5521778341903,135.53704325725,6.25148475365082,23.5438938140869,22.8903484344482,23.4655055999756,24.2463703155518,54.0399284362793,54.871337890625,51.9614181518555,52.8058128356934,57.235668182373,55.8586502075195,78.8133087158203,77.3843536376953,80.580078125,78.5664825439453,78.6184539794922,79.4888534545898,61.1848526000977,45.6349029541016
